,step,electricity price,demand,supply_solar,supply_wind,supply_CCGT,supply_hydro,supply_hydrop,supply_nuclear,supply_waste,supply_ror,supply_LTC,supply_NTC,supply_NTC_FR,supply_NTC_DE,supply_NTC_IT,reservoir_capacity_total_water,reservoir_level,reservoir_level_waste,supply_solar_max,supply_wind_max,supply_CCGT_max,supply_hydro_max,supply_hydrop_max,supply_waste_max,supply_runofriver_max,blackout,demand_met,demand_hydrop,demand_NTC,demand_NTC_FR,demand_NTC_DE,demand_NTC_IT,solar_subsidies,wind_subsidies,hurdle_rate,domestic_tax,import_tax
217,158410,68.84416703438593,8134.716438356164,212.74876503125483,543.9473619556852,459.0298144720876,77.96441524043496,959.0749848908591,0.0,3.3259070392832704,2056.940131586089,512.1261383746942,5453.229536562964,3161.582273077043,675.1213093314018,1616.5259541546136,8799998,960044.5162253047,110535.3560322082,9640.0,2967.123287671233,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,10278.387055153431,2022.8766182703407,120.79399852692293,4.7162426627397265,9.01324422635198,107.0645116378312,0.04,0.0,0.1,20,10
218,159140,52.17311105600001,8119.193150684931,266.87024755363274,435.7417698275344,28.181168936251336,0.0,1303.2134545569306,0.0,0.0,2133.7452384075978,560.1115976907068,5605.838284626862,3154.8640432015086,1165.4336393477013,1285.5406020777318,8799998,2207626.3521622657,129449.65125847267,9640.0,3000.0,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,10333.701761599585,1836.3335478738964,378.175063040752,0.41239964955456754,0.0,377.7626633911974,0.04,0.0,0.1,20,10
219,159870,35.0,7518.880821917808,724.075418835884,597.6336488561503,4.191780821917808,0.0,1512.073085799936,0.0,0.0,1641.3030855169125,579.252158287806,4814.132872638337,2852.4480409637545,1340.9578442283944,620.7269874462085,8799998,2899457.6422815984,148866.31792514626,9640.0,3083.013698630137,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,9872.662050756957,1452.8007257506963,900.9805030884534,6.360744194850962,12.736079162176532,881.8836797314259,0.04,0.0,0.1,20,10
220,160600,30.716875845180258,6702.8328767123285,1695.2482949391597,763.8910362933415,0.0,0.0,1749.521413920769,0.0,0.0,1325.9532901008217,123.42051221645616,3925.69358227723,2343.0207186381895,1273.1718384236667,309.5010252154148,8799998,3624108.052498131,168282.98459181984,9640.0,3100.0,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,9583.728129747813,1442.4752611552299,1438.4199918802508,48.39299568861249,295.87314596579176,1094.153850225849,0.04,0.0,0.1,20,10
221,161330,29.43846622277893,6530.609589041096,1619.5758636448775,739.8120014770282,0.0,29.19204158482761,1954.674018522318,0.0,0.0,1700.4684434655103,143.35767736437762,3080.344321873793,1887.5127342798817,1036.8533874147545,155.9782001791616,8799998,5003874.617762926,187699.65125849296,9640.0,3106.849315068493,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,9267.424367932716,1162.3104711643334,1574.5043077272962,120.58717937081545,990.0284918618976,463.8886364945806,0.04,0.0,0.1,20,10
222,162060,30.836554063376024,6569.768493150685,2114.866388148952,499.886347556753,0.0,1946.8128070703985,2403.6894347012585,0.0,0.0,1791.7804409468051,65.25524220546258,2278.9407996016157,1361.0523867257589,716.7007095821594,201.18770329369772,8799998,6084938.579275634,207116.31792516416,9651.835616438357,3200.0,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,11101.231460231224,1055.027140735846,3476.435826344721,198.86298235081347,2240.5270283207687,1037.0458156731327,0.04,0.0,0.1,20,10
223,162790,35.0,6435.6506849315065,2148.1656263338336,693.1253908726374,0.0,3228.10895535985,2347.5559426340847,0.0,0.0,2129.96205709745,20.30255156997321,1698.7439477334517,930.1406688222517,765.3415750286714,3.261703882527747,8799998,6202874.292091763,226532.9845918351,9729.09589041096,3222.7397260273974,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,12265.964471601303,1090.4604363971132,4739.853350272685,443.4934568142479,2411.2475182352223,1885.112375223203,0.04,0.0,0.1,20,10
224,163520,35.06383160668429,6434.946575342466,2235.880558139186,502.11066557522105,0.0,2265.1311623287097,2198.5568988580803,0.0,0.0,1911.6660374172561,21.91780821917808,1793.3844631280954,1056.5362811175303,717.7888718406826,19.059310169879762,8799998,6152059.219807215,242805.16473516854,9772.27397260274,3330.6849315068494,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,10928.647593665732,1140.875008046947,3352.82601027631,359.89352400698095,2277.9501906061464,714.9822956631824,0.04,0.0,0.1,20,10
225,164250,43.86319889800001,6755.280821917808,1624.9844912271537,812.1563029005042,0.0,2083.289674222517,2075.3371503551757,0.0,6.980821917808219,2281.5841700496976,371.58685382678084,2012.1700228423247,780.4847615982349,1207.8591432055587,23.826118038534318,8799998,5753951.997259477,244463.94088947267,9800.0,3400.0,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,11268.089487341957,1131.9449865373433,3380.863678886826,489.26526040922045,1520.8163250165826,1370.782093461013,0.04,0.0,0.1,20,10
226,164980,56.70891046398791,6975.953424657534,998.1732438171498,789.2395938895884,13.068493150684931,2887.0075348681885,2287.8913673155557,0.0,65.28233139147629,2167.2626825774437,632.4686245488443,2022.525988020229,1003.5131006869144,832.4534681330599,186.55941920025617,8799998,4632035.302149761,230552.41647936497,9818.630136986301,3446.5753424657532,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,11862.919859579139,1126.107776233133,3760.858658688493,533.4626035176196,715.1752378305043,2512.220817340375,0.04,0.0,0.1,20,10
227,165710,66.36254200734827,7474.45205479452,825.5916266103388,1236.0190487414375,216.20704640632934,1910.4159052062553,2059.9119852310105,0.0,58.40270326179677,2350.5039141397083,581.2602739726027,2302.0889295520383,1444.9028728313847,339.17859602935755,518.0074606912838,8799998,3533305.654982371,200768.43734726423,9861.808219178081,3500.0,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,11540.401433121557,1232.2742753488094,2833.6751029781676,450.6444056330238,417.8350695033334,1965.1956278418174,0.04,0.0,0.1,20,10
228,166440,73.47285020000001,7362.713698630137,706.6775259645278,1033.6933987278483,442.99515067518496,1379.8092446908433,1782.9700460793154,0.0,56.47726687171687,1700.4204425101009,581.2602739726027,2837.8701018998627,1583.1362215416918,283.8762924174405,970.8575879407152,8799998,2688555.432625649,174449.82953830517,9904.986301369863,3500.0,540.0,8746.0,3763.0,364.0,3490.9483602330906,0.0,10522.173451391987,1515.1660410088462,1644.2937117530043,180.9462095533445,275.59859537884415,1187.748906820818,0.04,0.0,0.1,20,10
229,167170,95.69188497338007,8182.127397260274,306.9191298257099,1082.7553956837112,491.3549342127237,2647.507305043072,2356.2532601802136,0.0,105.07221353767328,1370.9566388038781,581.2602739726027,2674.7458083577517,1450.0721773487746,482.9631087049952,741.7105223039717,8799998,1585290.8626234424,145846.0962525263,9920.0,3500.0,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,11616.824959617323,1031.8677048092352,2402.8298575478257,321.2005991024383,438.486538733404,1643.1427197119779,0.04,0.0,0.1,20,10
230,167900,65.78008476800001,7929.439726027397,526.0388007543507,1290.1500599039173,334.4244710918975,108.77627425637722,1110.7778644079676,0.0,4.624657534246575,1357.7644950998174,640.0,5203.209637118463,3005.015274971031,1211.3432311521271,986.8511309953586,8799998,1152814.7601529297,118320.01292092717,9951.342465753425,3500.0,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,10575.766260167078,1983.0718742211684,663.2546599185134,1.4478002814758901,98.99672189034906,562.8101377466886,0.04,0.0,0.1,20,10
231,168630,44.701796800000004,7698.223287671233,1132.3026012733546,977.8930967610814,13.129816944098076,1.3395515597437662,1256.302647727993,0.0,0.0,1157.8543509992978,550.6558015411952,4720.31429138508,2221.3614541135953,1589.7810460152064,909.1717912562644,8799998,2213734.122837753,137596.1864369146,9960.0,3500.0,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,9809.7921581918,1557.6686959730146,553.9001745475641,11.560994185290427,64.323916052793,478.01526430948155,0.04,0.0,0.1,20,10
232,169360,35.50193470081264,7027.064383561644,1484.9997750739676,813.1373478059176,0.0,0.0,1674.1978054258705,0.0,0.0,2003.887616444265,577.6656876595424,3248.3074595339513,1773.2810055443986,1319.0011547707604,156.02529921880424,8799998,3196946.9092558958,157012.8531035882,9997.698630136987,3504.3835616438355,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,9802.195691943496,1342.7818032163589,1432.3495051655104,112.42604632768652,291.45772195639364,1028.4657368814303,0.04,0.0,0.1,20,10
233,170090,41.34768657706223,6669.390410958904,1862.1429136753404,698.0386248480148,0.0,140.64837619850135,2083.7396192354563,0.0,0.0,2490.2718319997857,521.3365392643941,2453.235231810597,1664.7830536635038,697.0581493056993,91.3940288413927,8799998,4346943.348970223,176429.5197702618,10000.0,3710.1369863013697,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,10249.413137032085,1212.310730254813,2367.7119958183744,164.2265758564454,1086.4589411151114,1117.026478846813,0.04,0.0,0.1,20,10
234,170820,33.45724389716755,6680.376712328767,1741.7882042024116,490.985628560754,0.0,1879.1483641122743,2257.4131169825537,0.0,0.0,2761.279059723278,291.97720142918723,2419.7931081667252,1340.5379290645549,1051.476974367661,27.77820473450572,8799998,5556074.441595051,195846.18643693413,10007.232876712329,3800.0,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,11842.384683177184,1186.4254994438195,3975.5824714045884,356.4437728160303,1930.2171487252936,1688.9215498632607,0.04,0.0,0.1,20,10
235,171550,38.14739865355681,6404.693150684931,2173.9614883696595,534.7730926723565,0.0,2896.6724938198304,2349.165664457704,0.0,0.0,2825.3542096664464,468.82584279751757,1395.1107108836625,644.4124984720264,741.8414123666141,8.856800045022009,8799998,5603691.401474099,215262.85310360516,10050.410958904109,3852.054794520548,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,12643.86350266718,1082.4823812226145,5156.687970759622,424.40799576057606,2902.4866873373094,1829.7932876617415,0.04,0.0,0.1,20,10
236,172280,45.02722836856415,6352.386301369863,2364.837090195076,527.7319160463287,0.0,2522.8885760809867,2220.4073582770257,0.0,0.0,2693.1896549359244,109.83930140159627,1565.7842553527796,796.4622310081844,769.3220243445934,0.0,8799998,5817280.6887980765,234667.31639443774,10107.17808219178,4000.0,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,12004.678152289753,1166.8383650033525,4485.4534859165,470.6943298963573,2927.9021343423346,1086.8570216778169,0.04,0.0,0.1,20,10
237,173010,49.20967203707835,6632.578082191781,1811.2950160702053,493.7965494513276,0.0,2257.175905082281,2189.604883346077,0.0,9.85118965941829,1993.2589437471393,581.7007481071448,1955.8552097035167,1195.932383200283,750.8745346232104,9.04829188002224,8799998,5189410.969633752,244160.8324149485,10210.301369863013,4041.917808219178,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,11292.538445167125,1239.8352673243858,3420.125095650942,365.4084145430112,2018.0655612922458,1036.651119815691,0.04,0.0,0.1,20,10
238,173740,53.46578383929981,6962.2,1059.6842741014075,982.1875235095068,3.452054794520548,1944.093456537737,2108.309483503006,0.0,52.17131272309186,2098.220850046303,638.0891113917888,2141.0262812428373,993.8405930447682,986.8280586319912,160.35762956607502,8799998,4366291.4912371235,231771.55819119536,10280.0,4100.0,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,11027.234347850177,1273.772198662752,2791.2621491874334,505.21881676357793,641.5192074911334,1644.5241249327278,0.04,0.0,0.1,20,10
239,174470,74.23457666780466,7547.660273972603,548.7523364874846,1196.109055615768,32.27670106074557,2552.2321659520635,2236.436586413439,0.0,74.32352029399016,1759.376250879252,581.2602739726027,2385.3619033750365,1036.8857072092908,1139.850832296038,208.62536386970444,8799998,3562501.9758387827,207268.53812123497,10326.246575342466,4100.0,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,11366.128794050397,1067.0061828214796,2751.4623372562996,475.12661185836913,873.3422244701128,1402.9935009278095,0.04,0.0,0.1,20,10
240,175200,87.40465983112843,7697.852054794521,576.1975877285369,712.4631389198215,493.1457906094979,2513.5827299187913,2316.878276248108,0.0,100.94683400226864,1192.4597941413251,593.5342465753424,3773.4860777179156,1915.5343384726075,1832.5877573193227,25.3639819259863,8799998,1731664.6829509004,153654.88025782054,10386.301369863013,4165.753424657534,540.0,8746.0,3763.0,364.0,3615.3160890826916,0.0,12283.8243228948,1236.4916609811419,3348.5433821370743,157.13782165853593,133.74286046054974,3057.662700017998,0.04,0.0,0.1,20,10
241,175930,54.98407084098601,8253.730136986302,178.4854404924165,879.0751612174113,208.68419446021957,81.71037739283042,1008.8925191319581,0.0,9.742436913929991,1333.6659019105514,610.9222792911274,6282.387245019657,3098.942585240923,1915.1563870766918,1268.288272702076,8799998,1865099.502042248,137848.15599574006,10429.479452054795,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,10593.565555830117,2006.6641867749845,333.1712320688361,8.06262230849315,12.768760443866446,312.33984931647643,0.04,0.0,0.1,20,10
242,176660,51.925914768000005,7764.212328767123,785.4713725573149,1265.8385140370556,3.6986301369863015,0.0,1281.3920923483831,0.0,0.0,1157.6267312150283,582.3065797959433,5376.369646034912,2900.9567511199684,1803.5320733654396,671.8808215495019,8799998,2915695.401088768,154905.87259906915,10440.0,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,10452.703566125629,1704.2173294651188,984.2739078933745,2.417489878584142,7.885206181474969,973.9712118333155,0.04,0.0,0.1,20,10
243,177390,33.786525656,7109.03698630137,1447.9944802971843,1022.5729372079727,3.356085671009849,0.0,1569.7521715890448,0.0,0.13537906264332938,1368.5475154132027,378.13304334473156,3933.4608111618395,2144.209425698723,1338.146723038073,451.10466242506845,8799998,3525257.2351174355,174269.06453599865,10440.0,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,9723.952423747636,1397.5112322666755,1217.4042051795989,24.654960883901406,78.593639571188,1114.1556047245112,0.04,0.0,0.1,20,10
244,178120,30.38229964815058,6357.535616438357,1863.6902616818356,785.3067294807129,0.0,0.0,1776.9381476893736,0.0,0.0,1649.4536357450188,82.36669432005989,3708.4422753839212,2402.8454011310755,1120.7240601532174,184.87281409964118,8799998,4342508.943138356,193640.37921668566,10440.0,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,9866.19774430092,1455.4081423640966,2053.253985498467,70.2398526877912,565.1097006289286,1417.9044321817555,0.04,0.0,0.1,20,10
245,178850,26.45594938109516,6409.639726027397,2141.5732053818983,634.5589288414066,0.0,93.60779275572105,1893.6775558499148,0.0,0.0,2387.7877946624603,79.65340148655983,2313.5742307493165,1586.1863460775608,662.9587877737268,64.4290968980275,8799998,5549398.547415869,213057.04588335662,10445.369863013699,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,9544.432909727253,1177.4944731639496,1957.2987105359289,162.48840301229262,1241.5951698241274,553.2151376995062,0.04,0.0,0.1,20,10
246,179580,25.820655656,6429.460273972602,2363.172145900662,654.2810923666913,0.0,2876.150004472088,2475.9400066471208,0.0,0.0,3290.0028682902903,0.0,873.9977436261672,593.5873023429521,208.25907604331812,72.15136523989716,8799998,6737519.197152427,232473.71255002724,10480.0,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,12533.543861302991,955.1253210979655,5148.958266232431,576.9568379862841,3298.523139869506,1273.478288376657,0.04,0.0,0.1,20,10
247,180310,31.18701398109192,6199.8410958904105,2192.9807397610634,829.7690262196546,0.0,3325.2006508244253,2404.612970787213,0.0,0.0,3101.6531742578013,0.0,863.603784632783,454.6119617665153,408.99182286626575,0.0,8799998,6550716.2955618845,244456.35556180004,10491.72602739726,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,12717.820346482958,1061.0864650863728,5456.89278550617,662.4869512067733,2877.0804269662044,1917.3254073331866,0.04,0.0,0.1,20,10
248,181040,46.9930056,6279.210958904109,1882.2850695433929,646.5972997279189,0.0,2346.95543710224,2280.0816438502225,0.0,0.0,2891.3533986490474,0.0,1343.643644597488,822.3361613605013,519.4678186866905,1.8396645502958164,8799998,6348112.043151635,244608.0,10549.808219178081,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,11390.916493470291,1197.2926558016095,3914.4128787645745,551.9641761346497,2628.1467429423724,734.3019596875577,0.04,0.0,0.1,20,10
249,181770,42.96338565600001,6567.520547945205,1441.408974716682,791.087400007449,0.0,2416.265845436673,2138.632887455544,0.0,6.306849315068493,2445.848005320969,224.79830707122963,1682.1054717595111,748.9527076443236,910.1838677487012,22.96889636648547,8799998,5857531.531239194,244414.47585249532,10600.0,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,11146.453741083094,1073.326717102839,3505.606476035082,566.9136163836355,1596.5768398628381,1342.116019788609,0.04,0.0,0.1,20,10
250,182500,60.24396824832253,6632.943835616438,1167.150576544746,900.7540294392728,3.698630136986299,2676.384623563446,2249.666046909182,0.0,76.7424261709578,1764.4655835304968,577.1931181920489,2170.8284974208127,841.4795973318772,1010.7684846554544,318.5804154334801,8799998,4489417.924652069,227997.04097444212,10621.260273972603,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,11586.883531907979,1216.1334647016338,3737.8062315898774,563.2046302508476,752.2820587997509,2422.319542539287,0.04,0.0,0.1,20,10
251,183230,67.15490411313681,7613.816438356164,469.2757955282464,1251.4663830576567,156.45677244412755,1631.406001168779,1844.3275085936218,0.0,50.33162684406402,1489.3536356517625,575.3672456284964,3425.4439505158484,1335.1966762119573,1402.3877659855832,687.8595083183171,8799998,3369365.3064529835,194242.7539099545,10640.0,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,10893.428919432648,1219.7674375713636,2266.229975011932,408.9329901121058,130.52845881835452,1726.768526081468,0.04,0.0,0.1,20,10
252,183960,68.67990554472077,7617.5,215.93796365461355,1432.261881379272,442.75992229519187,1392.97216932675,1787.7866187766892,0.0,57.9807629578863,1487.9891969445014,640.0,3379.2197800635417,1558.9249298376997,760.4434192517806,1059.8514309740578,8799998,2676135.7821684526,172493.78185921226,10640.0,4200.0,540.0,8746.0,3763.0,364.0,3663.197399341829,0.0,10836.90829539844,1497.1451997449192,1722.2630956535168,262.7361333407803,282.64114574864516,1176.8858165640938,0.04,0.0,0.1,20,10
253,184690,101.17579680000001,8134.716438356164,234.39198108794525,798.7380048537949,323.3953043861269,2793.3296753005097,2526.9466547326224,0.0,109.96771762609946,1339.0763581259523,581.2602739726027,2751.0328497781807,1456.0105089387819,673.1624356263,621.8599052130897,8799998,1462860.5638759343,144198.00060077323,10640.0,4200.0,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,11458.138819863796,874.2618284286249,2449.16055307903,390.5569695612496,426.77532085880614,1631.8282626589717,0.04,0.0,0.1,30,10
254,185420,65.78008476800001,8119.193150684931,299.2015530898302,622.3905377649043,350.6112756369114,248.47134773273288,1050.1546961018535,0.0,4.571122720700795,1148.077316736516,579.5300175547518,6060.505437721566,3177.6642758349244,1280.65752054796,1602.1836413387787,8799998,538701.0897703344,112127.76322877008,10673.972602739726,4200.0,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,10363.513305059838,2045.0732069670025,199.24694740790642,1.0583099080667786,58.86194087131382,139.32669662852587,0.04,0.0,0.1,30,10
255,186150,43.87310091539651,7518.880821917808,818.6531227882184,830.8285855494236,0.7397260273972602,0.0,1256.798093331793,0.0,0.0,1102.18840726093,617.5949215216053,5197.751741551401,2834.9969035566755,1454.517227570428,908.2376104243195,8799998,1805407.58686886,131169.2130055242,10680.0,4292.876712328767,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,9824.554598030769,1757.3313439495587,548.3424321634121,6.642913946618438,45.69297780665263,496.0065404101409,0.04,0.0,0.1,30,10
256,186880,34.564225656,6702.8328767123285,1849.880048332609,1014.6782701843555,0.0,0.0,1671.7368298000883,0.0,0.0,1790.722490009017,512.6059570919417,2986.1243487524794,1684.6192165686614,1159.4430878411447,142.06204434267423,8799998,2787043.5192292766,150585.87967219774,10680.0,4308.767123287671,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,9825.747944170487,1393.1229406894463,1729.7921267687195,123.7299930385425,350.72952601340563,1255.3326077167728,0.04,0.0,0.1,30,10
257,187610,34.81510364487093,6530.609589041096,1817.4749180444255,1016.9844297172293,0.0,60.77450224797279,1965.8399676209567,0.0,0.0,2262.3462341038357,408.000817962719,2824.3943109815223,1826.440210600629,932.7385749088918,65.21552547200174,8799998,3947681.5879263063,170002.54633887133,10680.0,4416.712328767123,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,10355.815180678645,1197.2271958889069,2627.9783957486575,183.9395589112836,1244.807531982904,1199.2313048544638,0.04,0.0,0.1,30,10
258,188340,30.99604259941901,6569.768493150685,2358.793977905041,685.7726024767657,0.0,1317.0741453459968,2180.5795229297732,0.0,0.0,2806.7678965943123,179.58294360697727,2143.621944970216,1239.1776154873746,896.5390006407572,7.905328842082196,8799998,5455834.648244367,189419.21300554444,10680.0,4524.657534246576,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,11672.193033829086,1052.4806511596403,4049.943889518758,287.03108782693494,2020.685503620831,1742.2272980709897,0.04,0.0,0.1,30,10
259,189070,39.6368502,6435.6506849315065,2375.5418938391667,955.6806406363802,0.0,3126.1609857015847,2360.022365337692,0.0,0.0,3377.875715183891,100.16951544309168,1155.1983523479644,779.5307215572271,375.3405581647138,0.32707262602172504,8799998,5698188.7684955895,208835.8796722155,10680.0,4600.0,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,13450.649468489813,958.637549934919,6056.361233623351,587.3202572890704,3608.6654910256593,1860.375485308611,0.04,0.0,0.1,30,10
260,189800,47.46636740189007,6434.946575342466,2454.9032948947197,684.7403555655461,0.0,2508.351213796801,2185.9603592754506,0.0,0.0,2815.0752895594505,70.0854444697706,1379.5858940944172,928.9491829100389,450.63671118437605,0.0,8799998,5748279.3699683575,228252.54633888634,10696.219178082192,4640.54794520548,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,12098.701851656188,1171.7607478794669,4491.994528434231,506.058983468497,2899.0785232879152,1086.8570216778169,0.04,0.0,0.1,30,10
261,190530,45.513550650183234,6755.280821917808,1797.4825344485855,1056.9825911612243,0.0,2485.3984402080528,2222.0435550381712,0.0,1.4958904109589042,2467.3371998771813,457.2388303114497,1608.8521373247706,749.7633530211641,859.0887843036044,0.0,8799998,5392404.253945762,243441.1062030118,10739.397260273972,4748.493150684932,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,12096.831178780387,1130.0895298404996,4211.4608270220915,436.85191545045757,2680.8201608146046,1093.7887507570226,0.04,0.0,0.1,30,10
262,191260,55.00500116333299,6975.953424657534,1104.714223123749,1049.1140841228892,1.2328767123287672,2508.331676600697,2202.5402259118214,0.0,56.2170496942693,1903.5971052542982,637.8782860995954,1893.4529783413006,887.6455480521549,899.2900554271796,106.5173748619664,8799998,4460056.544027953,235678.8971697835,10760.0,5025.753424657534,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,11357.07850586093,1131.9315896836106,3249.1934915197967,550.1589547711914,884.6188886115691,1814.4156481370403,0.04,0.0,0.1,30,10
263,191990,78.70746670551169,7474.45205479452,895.4672969975585,1745.7719663483042,17.322310583542496,2420.12524709384,2218.390216198832,0.0,94.98085402418666,1253.0598663995975,581.2602739726027,1979.8185222832033,1244.73258913127,388.895051667322,346.1908814846005,8799998,3142267.0546781276,198166.37381777837,10785.753424657534,5200.0,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,11206.196553901662,1119.9100205835798,2611.834478523567,506.5261738752635,849.5275423645812,1255.7807622837058,0.04,0.0,0.1,30,10
264,192720,85.00055259415032,7362.713698630137,772.9464917304985,1479.3568815976857,457.29644196830355,1955.8744758158514,2116.2516623392403,0.0,69.4022951027058,1469.2080394136333,637.50909957222,2871.1780782397113,2454.744962012273,353.92640523134776,62.5067109960708,8799998,1272772.3780464474,143548.70777805021,10800.0,5272.328767123287,540.0,8746.0,3763.0,364.0,3610.5911232572967,0.0,11829.023465779852,1273.715876179844,3192.5938909698707,120.88478574885788,64.09855669150686,3007.6105485295143,0.04,0.0,0.1,30,10
265,193450,55.34756333642616,8182.127397260274,333.65992069863563,1558.3804641685492,81.23494223407752,101.77203872889253,1045.0911790714201,0.0,10.797315910625127,2073.2302976721953,115.48473126103691,5154.069428477584,3148.7725070295205,732.6792102177578,1272.6177112303726,8799998,1845324.6164761991,140298.19537855673,10800.0,5460.54794520548,540.0,8746.0,3763.0,364.0,3653.561090022153,0.0,10473.72031822307,1981.4669672755747,310.1259536872308,7.1037182021917795,11.423356187520973,291.59887929751795,0.04,0.0,0.1,30,10
266,194180,51.925914768000005,7929.439726027397,570.240044098527,1820.041174807932,0.0,0.0,1316.3462610796971,0.0,0.0,2143.2351713117346,0.0,4584.373869320146,3033.4255263065033,1046.05838594404,504.8899570696242,8799998,2893652.9529667376,157443.2781706495,10800.0,5588.219178082192,540.0,8746.0,3763.0,364.0,3653.561090022153,0.0,10434.23652061807,1687.7638835663902,817.0329110242726,0.0,0.7451997466346468,816.2877112776381,0.04,0.0,0.1,30,10
267,194910,38.027304768,7698.223287671233,1219.570593264378,1460.0067384081083,0.0,0.0,1471.104702827261,0.0,0.0,1707.7493899848205,0.0,4268.1566510062075,1888.8040892038243,1896.4209346642615,482.93162713810665,8799998,3452004.2713470054,176859.94483732307,10840.109589041096,5600.0,540.0,8746.0,3763.0,364.0,3653.561090022153,0.0,10126.588075490752,1411.8071617061134,1016.5576261134167,9.505234522754023,17.28907110416018,989.7633204865036,0.04,0.0,0.1,30,10
268,195640,33.344398359950745,7027.064383561644,1620.2924457641104,1260.5337525406974,0.0,0.0,1743.6289176547061,0.0,0.0,1379.9496083602075,0.0,3532.1575501695065,1870.0281347660125,1348.0437584754034,314.0856569281048,8799998,4213170.536124022,196276.61150399523,10880.0,5600.0,540.0,8746.0,3763.0,364.0,3653.561090022153,0.0,9536.562274489213,1393.2749449801036,1116.2229459474813,40.040824016209996,237.05791776514428,839.1242041661247,0.04,0.0,0.1,30,10
269,196370,25.613336856023235,6669.390410958904,1986.079422421145,1081.6602936233946,0.0,251.11216012793474,1928.9622451799728,0.0,0.0,1779.6783849994674,0.0,2441.0854340716423,1718.5367938405811,613.5984664885614,108.9501737424978,8799998,5419606.806646479,215693.2781706662,10888.0,5600.0,540.0,8746.0,3763.0,364.0,3653.561090022153,0.0,9468.577940423529,1139.5977798550857,1659.5897496095627,131.29351861336582,1032.9223813493868,495.3738496468056,0.04,0.0,0.1,30,10
270,197100,27.559147698881798,6680.376712328767,1903.873017936759,740.1604161547394,0.0,2844.1376443397676,2416.173946522521,0.0,0.0,2045.342380173775,0.0,1535.3679479218363,729.940905467316,612.3817069519039,193.0453355026153,8799998,6335181.311804275,235108.36534006672,10931.17808219178,5627.945205479452,540.0,8746.0,3763.0,364.0,3653.561090022153,0.0,11485.055353049394,930.2627058351713,3874.4159348854814,359.36824641275894,2424.7134083175806,1090.3342801551219,0.04,0.0,0.1,30,10
271,197830,35.2780056,6404.693150684931,2386.444540834686,771.2326189214491,0.0,3122.8600376718896,2330.668795381764,0.0,0.4986301369863014,2150.448497850364,0.0,1394.4420429832776,680.4019539453241,712.8431857955449,1.1969032424091892,8799998,6291707.480594783,244604.33484080818,10974.356164383562,5700.0,540.0,8746.0,3763.0,364.0,3653.561090022153,0.0,12156.595163780485,1091.826380031795,4660.075633063709,405.3705803736332,2352.849866544589,1901.8551861454866,0.04,0.0,0.1,30,10
